MagicalEnergy,MagicalExperience,WizardFamily,Type
7,25,0,Muggle
0,31,0,Muggle
40,2,0,Muggle
39,10,0,Muggle
40,19,0,Muggle
4,28,0,Muggle
35,1,0,Muggle
16,3,0,Muggle
40,31,0,Muggle
29,20,0,Muggle
14,16,0,Muggle
19,12,0,Muggle
35,31,0,Muggle
1,2,0,Muggle
3,30,0,Muggle
23,30,0,Muggle
1,0,0,Muggle
1,27,0,Muggle
0,22,0,Muggle
12,4,0,Muggle
5,0,0,Muggle
21,15,0,Muggle
16,10,0,Muggle
21,35,0,Muggle
5,36,0,Muggle
2,15,0,Muggle
5,11,0,Muggle
16,29,0,Muggle
34,3,0,Muggle
36,40,0,Muggle
34,37,0,Muggle
22,7,0,Muggle
7,7,0,Muggle
6,20,0,Muggle
9,39,0,Muggle
25,7,0,Muggle
9,28,0,Muggle
18,14,0,Muggle
22,13,0,Muggle
30,37,0,Muggle
32,9,0,Muggle
1,26,0,Muggle
27,39,0,Muggle
31,26,0,Muggle
32,39,0,Muggle
8,34,0,Muggle
28,35,0,Muggle
14,10,0,Muggle
17,12,0,Muggle
17,34,0,Muggle
6,20,0,Muggle
13,36,0,Muggle
28,11,0,Muggle
18,24,0,Muggle
4,27,0,Muggle
40,17,0,Muggle
4,9,0,Muggle
14,38,0,Muggle
25,2,0,Muggle
23,4,0,Muggle
18,11,0,Muggle
19,13,0,Muggle
8,40,0,Muggle
27,31,0,Muggle
15,32,0,Muggle
10,5,0,Muggle
33,29,0,Muggle
24,5,0,Muggle
39,30,0,Muggle
20,1,0,Muggle
4,25,0,Muggle
10,31,0,Muggle
8,4,0,Muggle
10,40,0,Muggle
36,15,0,Muggle
40,11,0,Muggle
0,14,0,Muggle
25,20,0,Muggle
9,36,0,Muggle
39,20,0,Muggle
18,24,0,Muggle
15,16,0,Muggle
36,7,0,Muggle
40,29,0,Muggle
3,32,0,Muggle
13,1,0,Muggle
29,32,0,Muggle
6,27,0,Muggle
11,25,0,Muggle
23,40,0,Muggle
38,0,0,Muggle
21,34,0,Muggle
29,38,0,Muggle
38,19,0,Muggle
19,12,0,Muggle
25,30,0,Muggle
4,37,0,Muggle
39,22,0,Muggle
5,11,0,Muggle
33,5,0,Muggle
4,23,0,Muggle
9,33,0,Muggle
27,32,0,Muggle
2,6,0,Muggle
12,13,0,Muggle
1,35,0,Muggle
34,15,0,Muggle
27,22,0,Muggle
36,17,0,Muggle
22,28,0,Muggle
22,6,0,Muggle
34,3,0,Muggle
40,24,0,Muggle
38,32,0,Muggle
31,23,0,Muggle
1,22,0,Muggle
15,20,0,Muggle
15,38,0,Muggle
2,20,0,Muggle
27,26,0,Muggle
28,16,0,Muggle
19,25,0,Muggle
35,18,0,Muggle
32,32,0,Muggle
21,6,0,Muggle
7,30,0,Muggle
23,38,0,Muggle
36,14,0,Muggle
19,1,0,Muggle
11,1,0,Muggle
19,16,0,Muggle
19,33,0,Muggle
3,24,0,Muggle
29,10,0,Muggle
30,8,0,Muggle
21,6,0,Muggle
14,10,0,Muggle
37,3,0,Muggle
36,36,0,Muggle
27,25,0,Muggle
10,33,0,Muggle
13,15,0,Muggle
10,40,0,Muggle
8,29,0,Muggle
23,15,0,Muggle
9,5,0,Muggle
37,32,0,Muggle
40,14,0,Muggle
36,19,0,Muggle
31,11,0,Muggle
19,23,0,Muggle
13,39,0,Muggle
37,31,0,Muggle
3,40,0,Muggle
23,32,0,Muggle
31,11,0,Muggle
9,14,0,Muggle
15,7,0,Muggle
38,3,0,Muggle
31,26,0,Muggle
17,36,0,Muggle
24,13,0,Muggle
6,38,0,Muggle
17,14,0,Muggle
17,18,0,Muggle
2,13,0,Muggle
0,6,0,Muggle
32,5,0,Muggle
6,33,0,Muggle
9,23,0,Muggle
7,24,0,Muggle
31,40,0,Muggle
22,24,0,Muggle
16,14,0,Muggle
13,2,0,Muggle
16,35,0,Muggle
24,1,0,Muggle
20,21,0,Muggle
5,27,0,Muggle
19,31,0,Muggle
19,38,0,Muggle
25,24,0,Muggle
31,0,0,Muggle
7,22,0,Muggle
28,4,0,Muggle
16,34,0,Muggle
17,10,0,Muggle
39,14,0,Muggle
17,4,0,Muggle
10,37,0,Muggle
11,3,0,Muggle
14,9,0,Muggle
25,8,0,Muggle
2,32,0,Muggle
2,5,0,Muggle
37,26,0,Muggle
34,27,0,Muggle
8,33,0,Muggle
39,28,0,Muggle
3,31,0,Muggle
19,21,0,Muggle
14,14,0,Muggle
28,26,0,Muggle
4,9,0,Muggle
38,24,0,Muggle
39,10,0,Muggle
6,7,0,Muggle
7,20,0,Muggle
31,7,0,Muggle
35,36,0,Muggle
32,23,0,Muggle
36,22,0,Muggle
31,23,0,Muggle
35,12,0,Muggle
33,38,0,Muggle
24,4,0,Muggle
31,14,0,Muggle
1,23,0,Muggle
8,10,0,Muggle
37,16,0,Muggle
28,7,0,Muggle
37,23,0,Muggle
17,37,0,Muggle
21,26,0,Muggle
34,6,0,Muggle
14,23,0,Muggle
6,26,0,Muggle
12,36,0,Muggle
35,2,0,Muggle
15,21,0,Muggle
40,37,0,Muggle
20,21,0,Muggle
27,39,0,Muggle
9,28,0,Muggle
18,9,0,Muggle
16,16,0,Muggle
0,6,0,Muggle
12,34,0,Muggle
35,39,0,Muggle
19,2,0,Muggle
40,12,0,Muggle
39,5,0,Muggle
5,16,0,Muggle
22,1,0,Muggle
23,38,0,Muggle
4,37,0,Muggle
31,32,0,Muggle
16,22,0,Muggle
10,32,0,Muggle
26,24,0,Muggle
3,13,0,Muggle
22,34,0,Muggle
22,29,0,Muggle
33,8,0,Muggle
20,29,0,Muggle
21,6,0,Muggle
0,7,0,Muggle
31,6,0,Muggle
27,26,0,Muggle
17,24,0,Muggle
6,23,0,Muggle
37,27,0,Muggle
5,33,0,Muggle
13,9,0,Muggle
29,35,0,Muggle
13,14,0,Muggle
40,37,0,Muggle
8,2,0,Muggle
30,11,0,Muggle
1,32,0,Muggle
17,25,0,Muggle
4,40,0,Muggle
25,40,0,Muggle
22,5,0,Muggle
11,2,0,Muggle
13,26,0,Muggle
12,40,0,Muggle
34,13,0,Muggle
14,10,0,Muggle
34,16,0,Muggle
18,15,0,Muggle
14,0,0,Muggle
7,5,0,Muggle
22,14,0,Muggle
12,32,0,Muggle
22,6,0,Muggle
30,7,0,Muggle
29,29,0,Muggle
1,6,0,Muggle
10,39,0,Muggle
24,13,0,Muggle
28,2,0,Muggle
21,25,0,Muggle
18,33,0,Muggle
8,29,0,Muggle
40,29,0,Muggle
37,28,0,Muggle
28,36,0,Muggle
9,24,0,Muggle
21,3,0,Muggle
23,0,0,Muggle
7,7,0,Muggle
5,1,0,Muggle
6,16,0,Muggle
19,40,0,Muggle
16,22,0,Muggle
35,20,0,Muggle
7,28,0,Muggle
12,4,0,Muggle
23,31,0,Muggle
30,20,0,Muggle
22,8,0,Muggle
16,6,0,Muggle
23,17,0,Muggle
9,14,0,Muggle
30,24,0,Muggle
19,15,0,Muggle
15,19,0,Muggle
13,36,0,Muggle
2,33,0,Muggle
29,4,0,Muggle
17,32,0,Muggle
5,0,0,Muggle
19,6,0,Muggle
34,3,0,Muggle
18,3,0,Muggle
25,12,0,Muggle
34,34,0,Muggle
11,17,0,Muggle
7,10,0,Muggle
36,12,0,Muggle
9,30,0,Muggle
20,38,0,Muggle
40,5,0,Muggle
28,37,0,Muggle
30,10,0,Muggle
39,20,0,Muggle
6,25,0,Muggle
33,14,0,Muggle
33,23,0,Muggle
29,17,0,Muggle
3,7,0,Muggle
40,40,0,Muggle
29,34,0,Muggle
24,27,0,Muggle
13,28,0,Muggle
23,1,0,Muggle
30,17,0,Muggle
38,0,0,Muggle
27,1,0,Muggle
24,13,0,Muggle
18,27,0,Muggle
3,20,0,Muggle
33,19,0,Muggle
31,33,0,Muggle
24,33,0,Muggle
21,38,0,Muggle
27,3,0,Muggle
17,27,0,Muggle
6,38,0,Muggle
10,0,0,Muggle
10,7,0,Muggle
8,15,0,Muggle
34,30,0,Muggle
36,6,0,Muggle
22,4,0,Muggle
32,1,0,Muggle
0,40,0,Muggle
19,3,0,Muggle
4,9,0,Muggle
28,34,0,Muggle
25,0,0,Muggle
37,38,0,Muggle
2,2,0,Muggle
20,25,0,Muggle
12,16,0,Muggle
30,7,0,Muggle
16,29,0,Muggle
34,7,0,Muggle
22,28,0,Muggle
2,17,0,Muggle
1,23,0,Muggle
2,8,0,Muggle
19,19,0,Muggle
8,12,0,Muggle
3,36,0,Muggle
24,18,0,Muggle
0,4,0,Muggle
38,35,0,Muggle
11,23,0,Muggle
39,33,0,Muggle
39,7,0,Muggle
23,3,0,Muggle
8,37,0,Muggle
19,7,0,Muggle
4,8,0,Muggle
19,40,0,Muggle
20,40,0,Muggle
1,30,0,Muggle
20,30,0,Muggle
23,39,0,Muggle
8,6,0,Muggle
38,24,0,Muggle
29,12,0,Muggle
17,4,0,Muggle
9,17,0,Muggle
40,6,0,Muggle
20,37,0,Muggle
21,14,0,Muggle
16,32,0,Muggle
4,30,0,Muggle
5,8,0,Muggle
9,18,0,Muggle
1,5,0,Muggle
6,35,0,Muggle
3,31,0,Muggle
36,27,0,Muggle
18,37,0,Muggle
27,9,0,Muggle
19,34,0,Muggle
29,23,0,Muggle
37,33,0,Muggle
1,8,0,Muggle
2,26,0,Muggle
38,33,0,Muggle
24,14,0,Muggle
1,26,0,Muggle
38,26,0,Muggle
14,31,0,Muggle
2,26,0,Muggle
4,25,0,Muggle
39,16,0,Muggle
35,15,0,Muggle
39,34,0,Muggle
37,25,0,Muggle
36,37,0,Muggle
26,29,0,Muggle
4,36,0,Muggle
16,13,0,Muggle
37,17,0,Muggle
40,27,0,Muggle
11,39,0,Muggle
30,15,0,Muggle
32,1,0,Muggle
28,19,0,Muggle
37,29,0,Muggle
2,8,0,Muggle
37,0,0,Muggle
40,26,0,Muggle
39,8,0,Muggle
29,19,0,Muggle
21,26,0,Muggle
37,38,0,Muggle
31,34,0,Muggle
9,32,0,Muggle
31,12,0,Muggle
3,13,0,Muggle
28,0,0,Muggle
7,6,0,Muggle
19,32,0,Muggle
6,38,0,Muggle
0,33,0,Muggle
24,27,0,Muggle
25,6,0,Muggle
8,23,0,Muggle
22,14,0,Muggle
39,23,0,Muggle
1,26,0,Muggle
25,38,0,Muggle
13,2,0,Muggle
30,9,0,Muggle
25,11,0,Muggle
18,40,0,Muggle
37,28,0,Muggle
4,7,0,Muggle
5,9,0,Muggle
34,16,0,Muggle
15,8,0,Muggle
30,14,0,Muggle
17,3,0,Muggle
13,20,0,Muggle
24,6,0,Muggle
14,7,0,Muggle
25,19,0,Muggle
35,6,0,Muggle
10,5,0,Muggle
36,8,0,Muggle
40,13,0,Muggle
36,35,0,Muggle
6,28,0,Muggle
17,2,0,Muggle
19,30,0,Muggle
1,23,0,Muggle
25,23,0,Muggle
22,35,0,Muggle
31,34,0,Muggle
12,24,0,Muggle
12,38,0,Muggle
16,20,0,Muggle
24,14,0,Muggle
21,33,0,Muggle
26,8,0,Muggle
16,2,0,Muggle
25,9,0,Muggle
37,14,0,Muggle
13,15,0,Muggle
13,12,0,Muggle
11,0,0,Muggle
4,32,0,Muggle
36,7,0,Muggle
3,15,0,Muggle
28,34,0,Muggle
24,13,0,Muggle
3,40,0,Muggle
15,26,0,Muggle
1,0,0,Muggle
22,38,0,Muggle
3,29,0,Muggle
19,34,0,Muggle
16,9,0,Muggle
5,30,0,Muggle
17,11,0,Muggle
19,39,0,Muggle
38,34,0,Muggle
40,33,0,Muggle
33,38,0,Muggle
39,31,0,Muggle
23,11,0,Muggle
17,27,0,Muggle
29,18,0,Muggle
0,23,0,Muggle
22,19,0,Muggle
28,21,0,Muggle
40,10,0,Muggle
40,27,0,Muggle
31,39,0,Muggle
1,19,0,Muggle
35,4,0,Muggle
16,39,0,Muggle
1,6,0,Muggle
3,21,0,Muggle
33,36,0,Muggle
0,40,0,Muggle
22,28,0,Muggle
5,11,0,Muggle
15,28,0,Muggle
1,35,0,Muggle
11,34,0,Muggle
26,21,0,Muggle
18,17,0,Muggle
27,21,0,Muggle
34,18,0,Muggle
3,33,0,Muggle
6,8,0,Muggle
36,9,0,Muggle
24,18,0,Muggle
40,37,0,Muggle
16,8,0,Muggle
40,27,0,Muggle
13,29,0,Muggle
36,24,0,Muggle
1,17,0,Muggle
23,25,0,Muggle
14,18,0,Muggle
32,26,0,Muggle
11,35,0,Muggle
18,3,0,Muggle
4,25,0,Muggle
0,2,0,Muggle
8,35,0,Muggle
38,6,0,Muggle
33,9,0,Muggle
28,3,0,Muggle
1,6,0,Muggle
18,21,0,Muggle
27,29,0,Muggle
34,21,0,Muggle
39,28,0,Muggle
21,10,0,Muggle
3,15,0,Muggle
7,5,0,Muggle
0,36,0,Muggle
35,12,0,Muggle
6,32,0,Muggle
24,7,0,Muggle
28,10,0,Muggle
0,32,0,Muggle
17,32,0,Muggle
3,39,0,Muggle
19,26,0,Muggle
7,38,0,Muggle
26,17,0,Muggle
38,31,0,Muggle
34,40,0,Muggle
24,23,0,Muggle
13,21,0,Muggle
39,2,0,Muggle
30,2,0,Muggle
4,13,0,Muggle
16,31,0,Muggle
9,8,0,Muggle
15,15,0,Muggle
3,24,0,Muggle
4,4,0,Muggle
40,12,0,Muggle
19,30,0,Muggle
5,20,0,Muggle
10,39,0,Muggle
16,8,0,Muggle
40,20,0,Muggle
2,8,0,Muggle
15,9,0,Muggle
35,40,0,Muggle
25,11,0,Muggle
23,10,0,Muggle
33,19,0,Muggle
19,38,0,Muggle
16,32,0,Muggle
19,6,0,Muggle
15,0,0,Muggle
3,13,0,Muggle
17,20,0,Muggle
35,7,0,Muggle
34,16,0,Muggle
29,14,0,Muggle
17,1,0,Muggle
20,12,0,Muggle
31,28,0,Muggle
4,27,0,Muggle
40,7,0,Muggle
22,34,0,Muggle
29,23,0,Muggle
26,6,0,Muggle
14,27,0,Muggle
40,21,0,Muggle
13,25,0,Muggle
20,16,0,Muggle
33,37,0,Muggle
25,5,0,Muggle
24,10,0,Muggle
30,37,0,Muggle
5,1,0,Muggle
3,31,0,Muggle
23,25,0,Muggle
30,30,0,Muggle
18,31,0,Muggle
10,34,0,Muggle
28,1,0,Muggle
4,2,0,Muggle
17,32,0,Muggle
2,6,0,Muggle
39,20,0,Muggle
10,24,0,Muggle
20,15,0,Muggle
29,22,0,Muggle
18,16,0,Muggle
24,32,0,Muggle
34,17,0,Muggle
11,38,0,Muggle
25,22,0,Muggle
4,8,0,Muggle
18,2,0,Muggle
26,34,0,Muggle
37,23,0,Muggle
28,5,0,Muggle
11,18,0,Muggle
18,13,0,Muggle
8,2,0,Muggle
17,5,0,Muggle
28,16,0,Muggle
2,35,0,Muggle
22,21,0,Muggle
29,3,0,Muggle
23,9,0,Muggle
36,31,0,Muggle
36,3,0,Muggle
3,12,0,Muggle
27,18,0,Muggle
15,37,0,Muggle
12,25,0,Muggle
7,29,0,Muggle
24,30,0,Muggle
1,37,0,Muggle
29,11,0,Muggle
39,18,0,Muggle
2,22,0,Muggle
22,40,0,Muggle
28,9,0,Muggle
40,14,0,Muggle
29,16,0,Muggle
10,12,0,Muggle
20,23,0,Muggle
26,15,0,Muggle
23,38,0,Muggle
30,37,0,Muggle
29,29,0,Muggle
0,14,0,Muggle
0,3,0,Muggle
7,9,0,Muggle
33,39,0,Muggle
15,31,0,Muggle
26,20,0,Muggle
3,28,0,Muggle
18,29,0,Muggle
28,6,0,Muggle
40,28,0,Muggle
2,9,0,Muggle
10,21,0,Muggle
7,16,0,Muggle
38,17,0,Muggle
32,4,0,Muggle
7,38,0,Muggle
24,16,0,Muggle
23,33,0,Muggle
25,3,0,Muggle
25,40,0,Muggle
16,7,0,Muggle
26,25,0,Muggle
28,24,0,Muggle
38,35,0,Muggle
8,38,0,Muggle
13,10,0,Muggle
4,2,0,Muggle
29,39,0,Muggle
27,27,0,Muggle
36,38,0,Muggle
7,24,0,Muggle
14,21,0,Muggle
27,12,0,Muggle
35,3,0,Muggle
32,27,0,Muggle
5,18,0,Muggle
11,2,0,Muggle
6,26,0,Muggle
27,10,0,Muggle
6,5,0,Muggle
40,30,0,Muggle
0,28,0,Muggle
23,7,0,Muggle
18,10,0,Muggle
31,8,0,Muggle
29,30,0,Muggle
0,0,0,Muggle
31,6,0,Muggle
19,9,0,Muggle
20,8,0,Muggle
18,12,0,Muggle
29,26,0,Muggle
27,17,0,Muggle
31,15,0,Muggle
29,3,0,Muggle
22,29,0,Muggle
26,37,0,Muggle
36,19,0,Muggle
25,40,0,Muggle
2,11,0,Muggle
30,27,0,Muggle
1,0,0,Muggle
9,8,0,Muggle
37,32,0,Muggle
18,0,0,Muggle
30,8,0,Muggle
28,21,0,Muggle
24,8,0,Muggle
31,4,0,Muggle
16,1,0,Muggle
22,13,0,Muggle
17,11,0,Muggle
10,28,0,Muggle
19,15,0,Muggle
12,8,0,Muggle
23,31,0,Muggle
19,23,0,Muggle
27,19,0,Muggle
34,19,0,Muggle
20,4,0,Muggle
5,19,0,Muggle
6,15,0,Muggle
28,18,0,Muggle
22,11,0,Muggle
4,16,0,Muggle
21,33,0,Muggle
8,26,0,Muggle
31,40,0,Muggle
9,25,0,Muggle
27,33,0,Muggle
10,20,0,Muggle
6,40,0,Muggle
29,2,0,Muggle
37,40,0,Muggle
33,35,0,Muggle
27,28,0,Muggle
31,18,0,Muggle
15,20,0,Muggle
38,11,0,Muggle
0,22,0,Muggle
33,27,0,Muggle
40,11,0,Muggle
22,1,0,Muggle
19,29,0,Muggle
17,11,0,Muggle
17,38,0,Muggle
39,38,0,Muggle
20,17,0,Muggle
7,23,0,Muggle
33,11,0,Muggle
10,17,0,Muggle
9,5,0,Muggle
7,7,0,Muggle
7,14,0,Muggle
18,6,0,Muggle
0,28,0,Muggle
2,24,0,Muggle
31,12,0,Muggle
15,31,0,Muggle
29,11,0,Muggle
27,24,0,Muggle
27,18,0,Muggle
15,15,0,Muggle
40,11,0,Muggle
32,34,0,Muggle
24,35,0,Muggle
17,23,0,Muggle
25,32,0,Muggle
5,35,0,Muggle
37,3,0,Muggle
2,34,0,Muggle
5,7,0,Muggle
13,7,0,Muggle
17,6,0,Muggle
15,39,0,Muggle
23,24,0,Muggle
12,34,0,Muggle
0,14,0,Muggle
37,17,0,Muggle
13,10,0,Muggle
16,29,0,Muggle
12,28,0,Muggle
12,22,0,Muggle
8,33,0,Muggle
5,18,0,Muggle
5,15,0,Muggle
29,5,0,Muggle
36,40,0,Muggle
13,14,0,Muggle
3,8,0,Muggle
33,28,0,Muggle
1,1,0,Muggle
16,32,0,Muggle
13,37,0,Muggle
16,22,0,Muggle
29,12,0,Muggle
28,19,0,Muggle
6,6,0,Muggle
8,16,0,Muggle
22,20,0,Muggle
35,27,0,Muggle
13,29,0,Muggle
19,22,0,Muggle
16,20,0,Muggle
31,0,0,Muggle
24,16,0,Muggle
29,31,0,Muggle
26,23,0,Muggle
26,6,0,Muggle
30,34,0,Muggle
25,35,0,Muggle
13,13,0,Muggle
20,11,0,Muggle
27,38,0,Muggle
14,22,0,Muggle
29,13,0,Muggle
24,24,0,Muggle
10,21,0,Muggle
10,36,0,Muggle
27,28,0,Muggle
4,7,0,Muggle
27,10,0,Muggle
7,29,0,Muggle
25,21,0,Muggle
5,14,0,Muggle
31,20,0,Muggle
31,24,0,Muggle
11,12,0,Muggle
5,6,0,Muggle
12,17,0,Muggle
38,11,0,Muggle
39,25,0,Muggle
33,4,0,Muggle
22,7,0,Muggle
40,35,0,Muggle
16,4,0,Muggle
0,21,0,Muggle
6,22,0,Muggle
12,7,0,Muggle
13,18,0,Muggle
16,33,0,Muggle
29,5,0,Muggle
33,16,0,Muggle
26,16,0,Muggle
24,14,0,Muggle
34,38,0,Muggle
8,36,0,Muggle
5,30,0,Muggle
25,21,0,Muggle
37,24,0,Muggle
38,18,0,Muggle
26,6,0,Muggle
39,1,0,Muggle
30,14,0,Muggle
2,21,0,Muggle
23,37,0,Muggle
14,6,0,Muggle
5,40,0,Muggle
10,22,0,Muggle
29,1,0,Muggle
34,32,0,Muggle
37,17,0,Muggle
39,6,0,Muggle
28,23,0,Muggle
22,10,0,Muggle
2,11,0,Muggle
25,17,0,Muggle
13,36,0,Muggle
18,0,0,Muggle
20,0,0,Muggle
20,26,0,Muggle
8,8,0,Muggle
12,0,0,Muggle
40,27,0,Muggle
36,11,0,Muggle
37,15,0,Muggle
23,6,0,Muggle
37,34,0,Muggle
10,40,0,Muggle
28,22,0,Muggle
37,34,0,Muggle
40,15,0,Muggle
16,7,0,Muggle
25,15,0,Muggle
25,5,0,Muggle
11,35,0,Muggle
17,30,0,Muggle
8,27,0,Muggle
2,34,0,Muggle
9,16,0,Muggle
1,29,0,Muggle
7,8,0,Muggle
17,22,0,Muggle
38,0,0,Muggle
30,11,0,Muggle
13,16,0,Muggle
38,32,0,Muggle
32,21,0,Muggle
28,9,0,Muggle
32,25,0,Muggle
34,13,0,Muggle
1,24,0,Muggle
34,10,0,Muggle
31,18,0,Muggle
35,27,0,Muggle
22,26,0,Muggle
4,10,0,Muggle
15,21,0,Muggle
39,24,0,Muggle
23,29,0,Muggle
39,18,0,Muggle
27,38,0,Muggle
24,6,0,Muggle
6,5,0,Muggle
37,8,0,Muggle
6,17,0,Muggle
21,30,0,Muggle
21,5,0,Muggle
26,21,0,Muggle
32,8,0,Muggle
31,30,0,Muggle
38,21,0,Muggle
31,20,0,Muggle
0,34,0,Muggle
9,28,0,Muggle
3,20,0,Muggle
28,34,0,Muggle
6,22,0,Muggle
37,39,0,Muggle
5,22,0,Muggle
10,17,0,Muggle
8,22,0,Muggle
29,0,0,Muggle
21,19,0,Muggle
38,15,0,Muggle
8,8,0,Muggle
37,24,0,Muggle
32,37,0,Muggle
25,24,0,Muggle
15,37,0,Muggle
8,6,0,Muggle
22,15,0,Muggle
14,34,0,Muggle
18,30,0,Muggle
15,0,0,Muggle
24,19,0,Muggle
34,26,0,Muggle
12,0,0,Muggle
6,36,0,Muggle
33,23,0,Muggle
13,4,0,Muggle
22,10,0,Muggle
22,34,0,Muggle
16,28,0,Muggle
12,22,0,Muggle
26,9,0,Muggle
1,29,0,Muggle
36,30,0,Muggle
29,23,0,Muggle
3,13,0,Muggle
29,10,0,Muggle
2,0,0,Muggle
13,25,0,Muggle
10,19,0,Muggle
39,1,0,Muggle
22,32,0,Muggle
40,16,0,Muggle
31,5,0,Muggle
2,11,0,Muggle
0,14,0,Muggle
8,2,0,Muggle
8,21,0,Muggle
11,37,0,Muggle
0,20,0,Muggle
15,34,0,Muggle
29,26,0,Muggle
7,5,0,Muggle
9,10,0,Muggle
32,16,0,Muggle
37,35,0,Muggle
40,30,0,Muggle
21,12,0,Muggle
15,28,0,Muggle
18,37,0,Muggle
10,19,0,Muggle
10,37,0,Muggle
13,34,0,Muggle
38,38,0,Muggle
25,0,0,Muggle
19,12,0,Muggle
19,26,0,Muggle
4,2,0,Muggle
0,19,0,Muggle
10,27,0,Muggle
9,5,0,Muggle
27,8,0,Muggle
33,32,0,Muggle
12,3,0,Muggle
24,12,0,Muggle
22,37,0,Muggle
35,0,0,Muggle
11,24,0,Muggle
1,0,0,Muggle
19,31,0,Muggle
15,18,0,Muggle
13,16,0,Muggle
1,38,0,Muggle
15,40,0,Muggle
3,11,0,Muggle
12,19,0,Muggle
37,21,0,Muggle
0,30,0,Muggle
8,33,0,Muggle
20,22,0,Muggle
17,18,0,Muggle
31,1,0,Muggle
33,1,0,Muggle
19,37,0,Muggle
1,38,0,Muggle
3,36,0,Muggle
37,11,0,Muggle
6,27,0,Muggle
21,10,0,Muggle
19,28,0,Muggle
34,20,0,Muggle
3,28,0,Muggle
19,28,0,Muggle
34,39,0,Muggle
32,11,0,Muggle
20,1,0,Muggle
13,39,0,Muggle
30,37,0,Muggle
21,32,0,Muggle
29,9,0,Muggle
28,40,0,Muggle
35,10,0,Muggle
28,15,0,Muggle
6,7,0,Muggle
31,3,0,Muggle
12,27,0,Muggle
12,16,0,Muggle
13,17,0,Muggle
5,4,0,Muggle
15,7,0,Muggle
40,4,0,Muggle
20,34,0,Muggle
15,22,0,Muggle
4,21,0,Muggle
23,1,0,Muggle
0,35,0,Muggle
9,2,0,Muggle
34,27,0,Muggle
30,22,0,Muggle
14,8,0,Muggle
10,18,0,Muggle
8,22,0,Muggle
1,12,0,Muggle
29,8,0,Muggle
15,4,0,Muggle
0,39,0,Muggle
5,29,0,Muggle
10,22,0,Muggle
32,32,0,Muggle
16,20,0,Muggle
33,12,0,Muggle
39,40,0,Muggle
24,40,0,Muggle
21,11,0,Muggle
25,21,0,Muggle
26,3,0,Muggle
37,8,0,Muggle
8,30,0,Muggle
36,1,0,Muggle
4,35,0,Muggle
17,10,0,Muggle
21,28,0,Muggle
11,35,0,Muggle
21,33,0,Muggle
5,8,0,Muggle
35,11,0,Muggle
26,20,0,Muggle
14,4,0,Muggle
16,6,0,Muggle
2,36,0,Muggle
9,2,0,Muggle
24,14,0,Muggle
20,18,0,Muggle
39,2,0,Muggle
8,19,0,Muggle
23,14,0,Muggle
31,37,0,Muggle
2,10,0,Muggle
32,13,0,Muggle
11,3,0,Muggle
28,34,0,Muggle
20,7,0,Muggle
38,20,0,Muggle
33,34,0,Muggle
32,3,0,Muggle
31,35,0,Muggle
19,13,0,Muggle
2,2,0,Muggle
3,19,0,Muggle
16,7,0,Muggle
16,13,0,Muggle
18,0,0,Muggle
3,19,0,Muggle
28,13,0,Muggle
16,27,0,Muggle
21,38,0,Muggle
1,8,0,Muggle
11,22,0,Muggle
10,15,0,Muggle
39,26,0,Muggle
28,39,0,Muggle
19,7,0,Muggle
4,27,0,Muggle
24,17,0,Muggle
33,33,0,Muggle
11,1,0,Muggle
27,23,0,Muggle
33,9,0,Muggle
5,39,0,Muggle
18,7,0,Muggle
11,4,0,Muggle
24,2,0,Muggle
12,32,0,Muggle
16,29,0,Muggle
11,38,0,Muggle
2,6,0,Muggle
23,20,0,Muggle
7,37,0,Muggle
35,12,0,Muggle
25,24,0,Muggle
7,1,0,Muggle
31,1,0,Muggle
31,1,0,Muggle
0,14,0,Muggle
2,14,0,Muggle
0,17,0,Muggle
14,4,0,Muggle
19,25,0,Muggle
2,29,0,Muggle
14,13,0,Muggle
36,4,0,Muggle
20,39,0,Muggle
38,20,0,Muggle
22,7,0,Muggle
39,5,0,Muggle
34,25,0,Muggle
17,3,0,Muggle
16,29,0,Muggle
30,34,0,Muggle
25,26,0,Muggle
21,26,0,Muggle
35,4,0,Muggle
34,39,0,Muggle
10,10,0,Muggle
26,34,0,Muggle
33,10,0,Muggle
17,37,0,Muggle
26,37,0,Muggle
3,4,0,Muggle
16,36,0,Muggle
5,36,0,Muggle
10,25,0,Muggle
4,32,0,Muggle
17,32,0,Muggle
24,22,0,Muggle
9,6,0,Muggle
40,31,0,Muggle
15,8,0,Muggle
9,15,0,Muggle
9,8,0,Muggle
35,27,0,Muggle
20,22,0,Muggle
13,11,0,Muggle
7,8,0,Muggle
0,11,0,Muggle
15,8,0,Muggle
25,18,0,Muggle
5,35,0,Muggle
38,32,0,Muggle
1,12,0,Muggle
8,1,0,Muggle
4,39,0,Muggle
39,24,0,Muggle
4,12,0,Muggle
7,12,0,Muggle
4,32,0,Muggle
4,26,0,Muggle
16,39,0,Muggle
8,36,0,Muggle
33,18,0,Muggle
32,21,0,Muggle
21,16,0,Muggle
20,1,0,Muggle
14,11,0,Muggle
0,32,0,Muggle
6,27,0,Muggle
22,25,0,Muggle
5,24,0,Muggle
19,27,0,Muggle
25,30,0,Muggle
11,30,0,Muggle
12,26,0,Muggle
12,0,0,Muggle
1,34,0,Muggle
31,32,0,Muggle
30,0,0,Muggle
10,8,0,Muggle
36,32,0,Muggle
3,36,0,Muggle
33,14,0,Muggle
